"","french_name","species","year","estimate","se","infIC","supIC","GR","infGR","supGR","pval"
"1","Autour des palombes","ACCGEN",2001,0.841417039788169,0,0.841417039788169,0.841417039788169,2.31965168768457,2.31965168768457,2.31965168768457,NA
"2","Autour des palombes","ACCGEN",2002,-0.190212226331559,0.705660117749635,-1.57330605712084,1.19288160445773,0.826783650061825,0.207358508816851,3.29656693573793,0.787504790140351
"3","Autour des palombes","ACCGEN",2003,-0.304673216641511,0.702916738796294,-1.68239002468225,1.07304359139922,0.737364293405551,0.185929069517116,2.92426624089256,0.664694128151901
"4","Autour des palombes","ACCGEN",2004,0.0441889006081822,0.457765281050059,-0.853031050249934,0.941408851466298,1.04517977133628,0.426121377217466,2.56359059370321,0.923098229422059
"5","Autour des palombes","ACCGEN",2005,0.63839486887724,0.34227015594856,-0.0324546367819374,1.30924437453642,1.89343922060544,0.968066363440811,3.70337429077105,0.0621564156486591
"6","Autour des palombes","ACCGEN",2006,-0.181129100127416,0.455179579834565,-1.07328107660316,0.711022876348332,0.834327639938063,0.341884924502732,2.03607284461897,0.69068261149749
"7","Autour des palombes","ACCGEN",2007,0.506537876077239,0.324387348888227,-0.129261327743686,1.14233707989816,1.65953571929537,0.878744295273323,3.13408441844916,0.118400714014627
"8","Autour des palombes","ACCGEN",2008,0.0332577701277975,0.390407489867032,-0.731940910011584,0.798456450267179,1.0338169920362,0.480974555226999,2.22210834524991,0.93211246630864
"9","Autour des palombes","ACCGEN",2009,0.347662417899164,0.352863432692315,-0.343949910177773,1.0392747459761,1.4157542357709,0.708964439062851,2.82716585722231,0.32449610782295
"10","Autour des palombes","ACCGEN",2010,-0.378663511686994,0.451219656997251,-1.26305403940161,0.505727016027618,0.684775993022635,0.282789057423544,1.65819061349965,0.401357117737843
"11","Autour des palombes","ACCGEN",2011,0.332874278782582,0.334512156828013,-0.322769548600323,0.988518106165487,1.39497190987823,0.724140714381808,2.68724930210635,0.319685840275923
"12","Autour des palombes","ACCGEN",2012,-0.47638122770199,0.501078432330551,-1.45849495506987,0.505732499665891,0.621026684537586,0.232586063915826,1.6581997064421,0.341750646412999
